#In physics, you don't have to go around making trouble for yourself. Nature does it for you.  (Frank Wilczek)
#HDR N	3
#HDR G	1.000000
#HDR m	1.000000 1.000000 1.000000 
#format: time,  coords (X,Y,Z),  velocities (X,Y,Z),  accelerations (X,Y,Z)
53.000000 -7.826767 2.561748 0.000000 7.253218 0.942829 0.000000 0.573549 -3.504578 0.000000 -1.563460 0.585364 0.000000 1.368315 0.227292 0.000000 0.195145 -0.812656 0.000000 -0.011873 0.005917 0.000000 0.017248 0.008142 0.000000 -0.005375 -0.014059 0.000000 
54.000000 -7.983172 2.620314 0.000000 7.390135 0.965599 0.000000 0.593037 -3.585913 0.000000 -1.564623 0.585944 0.000000 1.370006 0.228093 0.000000 0.194617 -0.814036 0.000000 -0.011388 0.005679 0.000000 0.016576 0.007867 0.000000 -0.005188 -0.013546 0.000000 
55.000000 -8.139690 2.678936 0.000000 7.527217 0.988447 0.000000 0.612473 -3.667383 0.000000 -1.565739 0.586500 0.000000 1.371632 0.228866 0.000000 0.194107 -0.815367 0.000000 -0.010931 0.005455 0.000000 0.015941 0.007605 0.000000 -0.005010 -0.013060 0.000000 
56.000000 -8.296318 2.737613 0.000000 7.664459 1.011371 0.000000 0.631859 -3.748985 0.000000 -1.566810 0.587035 0.000000 1.373195 0.229614 0.000000 0.193615 -0.816649 0.000000 -0.010500 0.005243 0.000000 0.015340 0.007355 0.000000 -0.004840 -0.012599 0.000000 
57.000000 -8.453051 2.796343 0.000000 7.801854 1.034369 0.000000 0.651197 -3.830712 0.000000 -1.567840 0.587549 0.000000 1.374701 0.230338 0.000000 0.193139 -0.817887 0.000000 -0.010095 0.005044 0.000000 0.014772 0.007117 0.000000 -0.004677 -0.012161 0.000000 
58.000000 -8.609884 2.855123 0.000000 7.939397 1.057438 0.000000 0.670487 -3.912561 0.000000 -1.568830 0.588044 0.000000 1.376151 0.231038 0.000000 0.192679 -0.819082 0.000000 -0.009712 0.004856 0.000000 0.014234 0.006890 0.000000 -0.004522 -0.011745 0.000000 
59.000000 -8.766815 2.913951 0.000000 8.077083 1.080576 0.000000 0.689733 -3.994527 0.000000 -1.569783 0.588521 0.000000 1.377549 0.231716 0.000000 0.192234 -0.820237 0.000000 -0.009350 0.004678 0.000000 0.013724 0.006672 0.000000 -0.004373 -0.011350 0.000000 
60.000000 -8.923840 2.972826 0.000000 8.214905 1.103781 0.000000 0.708935 -4.076607 0.000000 -1.570700 0.588980 0.000000 1.378896 0.232373 0.000000 0.191804 -0.821353 0.000000 -0.009008 0.004510 0.000000 0.013239 0.006464 0.000000 -0.004231 -0.010974 0.000000 
61.000000 -9.080954 3.031746 0.000000 8.352860 1.127050 0.000000 0.728094 -4.158796 0.000000 -1.571585 0.589423 0.000000 1.380197 0.233009 0.000000 0.191388 -0.822432 0.000000 -0.008684 0.004350 0.000000 0.012780 0.006266 0.000000 -0.004095 -0.010616 0.000000 
62.000000 -9.238156 3.090710 0.000000 8.490943 1.150382 0.000000 0.747213 -4.241092 0.000000 -1.572438 0.589850 0.000000 1.381453 0.233626 0.000000 0.190985 -0.823477 0.000000 -0.008378 0.004199 0.000000 0.012343 0.006076 0.000000 -0.003965 -0.010274 0.000000 
63.000000 -9.395441 3.149716 0.000000 8.629149 1.173774 0.000000 0.766292 -4.323490 0.000000 -1.573261 0.590263 0.000000 1.382666 0.234225 0.000000 0.190595 -0.824488 0.000000 -0.008087 0.004055 0.000000 0.011927 0.005894 0.000000 -0.003841 -0.009949 0.000000 
64.000000 -9.552807 3.208762 0.000000 8.767475 1.197226 0.000000 0.785332 -4.405988 0.000000 -1.574056 0.590662 0.000000 1.383839 0.234805 0.000000 0.190216 -0.825467 0.000000 -0.007810 0.003919 0.000000 0.011532 0.005719 0.000000 -0.003722 -0.009638 0.000000 
65.000000 -9.710251 3.267848 0.000000 8.905916 1.220735 0.000000 0.804335 -4.488583 0.000000 -1.574824 0.591047 0.000000 1.384973 0.235369 0.000000 0.189850 -0.826416 0.000000 -0.007548 0.003789 0.000000 0.011155 0.005553 0.000000 -0.003608 -0.009341 0.000000 
66.000000 -9.867771 3.326971 0.000000 9.044469 1.244299 0.000000 0.823302 -4.571271 0.000000 -1.575566 0.591420 0.000000 1.386071 0.235916 0.000000 0.189495 -0.827336 0.000000 -0.007298 0.003666 0.000000 0.010796 0.005392 0.000000 -0.003498 -0.009058 0.000000 
67.000000 -10.025364 3.386132 0.000000 9.183129 1.267918 0.000000 0.842235 -4.654049 0.000000 -1.576284 0.591780 0.000000 1.387133 0.236447 0.000000 0.189150 -0.828228 0.000000 -0.007061 0.003548 0.000000 0.010454 0.005239 0.000000 -0.003393 -0.008787 0.000000 
68.000000 -10.183027 3.445327 0.000000 9.321894 1.291588 0.000000 0.861133 -4.736915 0.000000 -1.576978 0.592129 0.000000 1.388162 0.236964 0.000000 0.188816 -0.829093 0.000000 -0.006834 0.003436 0.000000 0.010127 0.005092 0.000000 -0.003293 -0.008528 0.000000 
69.000000 -10.340758 3.504557 0.000000 9.460760 1.315310 0.000000 0.879998 -4.819867 0.000000 -1.577651 0.592468 0.000000 1.389159 0.237466 0.000000 0.188492 -0.829934 0.000000 -0.006619 0.003329 0.000000 0.009815 0.004950 0.000000 -0.003196 -0.008279 0.000000 
70.000000 -10.498556 3.563820 0.000000 9.599725 1.339081 0.000000 0.898831 -4.902901 0.000000 -1.578302 0.592795 0.000000 1.390126 0.237954 0.000000 0.188177 -0.830750 0.000000 -0.006413 0.003227 0.000000 0.009517 0.004814 0.000000 -0.003104 -0.008042 0.000000 
71.000000 -10.656418 3.623116 0.000000 9.738785 1.362900 0.000000 0.917634 -4.986016 0.000000 -1.578934 0.593113 0.000000 1.391063 0.238429 0.000000 0.187871 -0.831542 0.000000 -0.006217 0.003130 0.000000 0.009232 0.004684 0.000000 -0.003015 -0.007814 0.000000 
72.000000 -10.814342 3.682443 0.000000 9.877937 1.386766 0.000000 0.936406 -5.069209 0.000000 -1.579546 0.593422 0.000000 1.391972 0.238891 0.000000 0.187573 -0.832313 0.000000 -0.006029 0.003037 0.000000 0.008959 0.004558 0.000000 -0.002930 -0.007595 0.000000 
73.000000 -10.972327 3.741800 0.000000 10.017178 1.410678 0.000000 0.955149 -5.152478 0.000000 -1.580140 0.593721 0.000000 1.392855 0.239341 0.000000 0.187285 -0.833062 0.000000 -0.005850 0.002948 0.000000 0.008698 0.004438 0.000000 -0.002848 -0.007386 0.000000 
74.000000 -11.130370 3.801186 0.000000 10.156507 1.434634 0.000000 0.973863 -5.235821 0.000000 -1.580716 0.594011 0.000000 1.393712 0.239779 0.000000 0.187004 -0.833790 0.000000 -0.005678 0.002863 0.000000 0.008447 0.004322 0.000000 -0.002769 -0.007184 0.000000 
75.000000 -11.288469 3.860602 0.000000 10.295920 1.458633 0.000000 0.992550 -5.319235 0.000000 -1.581276 0.594293 0.000000 1.394545 0.240205 0.000000 0.186731 -0.834499 0.000000 -0.005514 0.002781 0.000000 0.008208 0.004210 0.000000 -0.002693 -0.006991 0.000000 
76.000000 -11.446624 3.920045 0.000000 10.435415 1.482675 0.000000 1.011209 -5.402720 0.000000 -1.581819 0.594568 0.000000 1.395354 0.240621 0.000000 0.186465 -0.835189 0.000000 -0.005357 0.002703 0.000000 0.007978 0.004102 0.000000 -0.002620 -0.006805 0.000000 
77.000000 -11.604833 3.979515 0.000000 10.574990 1.506757 0.000000 1.029843 -5.486272 0.000000 -1.582347 0.594834 0.000000 1.396141 0.241026 0.000000 0.186207 -0.835860 0.000000 -0.005206 0.002628 0.000000 0.007757 0.003999 0.000000 -0.002550 -0.006627 0.000000 
78.000000 -11.763093 4.039012 0.000000 10.714642 1.530880 0.000000 1.048451 -5.569891 0.000000 -1.582861 0.595093 0.000000 1.396906 0.241421 0.000000 0.185955 -0.836514 0.000000 -0.005062 0.002556 0.000000 0.007545 0.003899 0.000000 -0.002483 -0.006455 0.000000 
